index,Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Score,Sets_Played,Tie_Breaks
60234,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Zhang Zh.,Tirante T.A.,Zhang Zh.,71,153,7-6 6-3 6-4   ,3,1
60235,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Karatsev A.,Tiafoe F.,Tiafoe F.,62,12,6-3 3-6 5-7 2-6  ,4,0
60236,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Olivieri G.,Vavassori A.,Olivieri G.,231,148,7-6 3-6 6-4 7-6  ,4,2
60237,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Paul T.,Jarry N.,Jarry N.,17,35,6-3 1-6 4-6 5-7  ,4,0
60238,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Giron M.,Lehecka J.,Giron M.,75,41,6-2 6-3 6-2   ,3,0
60239,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Hanfmann Y.,Cerundolo F.,Cerundolo F.,65,23,3-6 3-6 4-6   ,3,0
60240,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Fritz T.,Rinderknech A.,Fritz T.,8,78,2-6 6-4 6-3 6-4  ,4,0
60241,French Open,2023-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Molcan A.,Zverev A.,Zverev A.,86,27,4-6 2-6 1-6   ,3,0
60242,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Khachanov K.,Kokkinakis T.,Khachanov K.,11,108,6-4 6-1 3-6 7-6  ,4,1
60243,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Rublev A.,Sonego L.,Sonego L.,7,48,7-5 6-0 3-6 6-7 3-6 ,5,1
60244,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Ofner S.,Fognini F.,Ofner S.,118,130,5-7 6-3 7-5 1-6 6-4 ,5,0
60245,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Davidovich Fokina A.,Djokovic N.,Djokovic N.,34,3,6-7 6-7 2-6   ,3,2
60246,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Musetti L.,Norrie C.,Musetti L.,18,13,6-1 6-2 6-4   ,3,0
60247,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Schwartzman D.,Tsitsipas S.,Tsitsipas S.,95,5,2-6 2-6 3-6   ,3,0
60248,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Varillas J.P.,Hurkacz H.,Varillas J.P.,94,14,3-6 6-3 7-6 4-6 6-2 ,5,1
60249,French Open,2023-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Shapovalov D.,Alcaraz C.,Alcaraz C.,32,1,1-6 4-6 2-6   ,3,0
60250,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Ruud C.,Zhang Zh.,Ruud C.,4,71,4-6 6-4 6-1 6-4  ,4,0
60251,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Seyboth Wild T.,Nishioka Y.,Nishioka Y.,172,33,6-3 6-7 6-2 4-6 0-6 ,5,1
60252,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Etcheverry T.,Coric B.,Etcheverry T.,49,16,6-3 7-6 6-2   ,3,1
60253,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Giron M.,Jarry N.,Jarry N.,75,35,2-6 3-6 7-6 3-6  ,4,1
60254,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Rune H.,Olivieri G.,Rune H.,6,231,6-4 6-1 6-3   ,3,0
60255,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Fritz T.,Cerundolo F.,Cerundolo F.,8,23,6-3 3-6 4-6 5-7  ,4,0
60256,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Dimitrov G.,Altmaier D.,Dimitrov G.,29,79,6-4 6-3 6-1   ,3,0
60257,French Open,2023-06-03,Grand Slam,Outdoor,Clay,3rd Round,5,Tiafoe F.,Zverev A.,Zverev A.,12,27,6-3 6-7 1-6 6-7  ,4,2
60258,French Open,2023-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Khachanov K.,Sonego L.,Khachanov K.,11,48,1-6 6-4 7-6 6-1  ,4,1
60259,French Open,2023-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Varillas J.P.,Djokovic N.,Djokovic N.,94,3,3-6 2-6 2-6   ,3,0
60260,French Open,2023-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Alcaraz C.,Musetti L.,Alcaraz C.,1,18,6-3 6-2 6-2   ,3,0
60261,French Open,2023-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Ofner S.,Tsitsipas S.,Tsitsipas S.,118,5,5-7 3-6 0-6   ,3,0
60262,French Open,2023-06-05,Grand Slam,Outdoor,Clay,4th Round,5,Ruud C.,Jarry N.,Ruud C.,4,35,7-6 7-5 7-5   ,3,1
60263,French Open,2023-06-05,Grand Slam,Outdoor,Clay,4th Round,5,Cerundolo F.,Rune H.,Rune H.,23,6,6-7 6-3 4-6 6-1 6-7 ,5,2
60264,French Open,2023-06-05,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,Dimitrov G.,Zverev A.,27,29,6-1 6-4 6-3   ,3,0
60265,French Open,2023-06-05,Grand Slam,Outdoor,Clay,4th Round,5,Nishioka Y.,Etcheverry T.,Etcheverry T.,33,49,6-7 0-6 1-6   ,3,1
60266,French Open,2023-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Khachanov K.,Djokovic N.,3,11,4-6 7-6 6-2 6-4  ,4,1
60267,French Open,2023-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Tsitsipas S.,Alcaraz C.,Alcaraz C.,5,1,2-6 1-6 6-7   ,3,1
60268,French Open,2023-06-07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Zverev A.,Etcheverry T.,Zverev A.,27,49,6-4 3-6 6-3 6-4  ,4,0
60269,French Open,2023-06-07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Rune H.,Ruud C.,Ruud C.,6,4,1-6 2-6 6-3 3-6  ,4,0
60270,French Open,2023-06-09,Grand Slam,Outdoor,Clay,Semifinals,5,Djokovic N.,Alcaraz C.,Djokovic N.,3,1,6-3 5-7 6-1 6-1  ,4,0
60271,French Open,2023-06-09,Grand Slam,Outdoor,Clay,Semifinals,5,Zverev A.,Ruud C.,Ruud C.,27,4,3-6 4-6 0-6   ,3,0
60272,French Open,2023-06-11,Grand Slam,Outdoor,Clay,The Final,5,Djokovic N.,Ruud C.,Djokovic N.,3,4,7-6 6-3 7-5   ,3,1
60440,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Barrios M.,Baez S.,Barrios M.,133,46,7-6 3-6 6-3 7-6  ,4,2
60441,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Varillas J.P.,Musetti L.,Musetti L.,63,16,3-6 1-6 5-7   ,3,0
60442,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Karatsev A.,Van Assche L.,Karatsev A.,50,75,6-7 6-4 6-2 6-4  ,4,1
60443,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Nakashima B.,Thompson J.,Thompson J.,55,70,6-2 6-2 4-6 6-7 3-6 ,5,1
60444,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Rublev A.,Purcell M.,Rublev A.,7,64,6-3 7-5 6-4   ,3,0
60445,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Gojo B.,Marterer M.,Marterer M.,112,170,5-7 7-6 3-6 4-6  ,4,1
60446,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Hurkacz H.,Ramos-Vinolas A.,Hurkacz H.,18,76,6-1 6-4 6-4   ,3,0
60447,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Cachin P.,Djokovic N.,Djokovic N.,68,2,3-6 3-6 6-7   ,3,1
60448,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Mmoh M.,Auger-Aliassime F.,Mmoh M.,119,12,7-6 6-7 7-6 6-4  ,4,3
60449,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Gasquet R.,Moutet C.,Moutet C.,51,71,3-6 5-7 5-7   ,3,0
60450,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Goffin D.,Marozsan F.,Goffin D.,123,96,6-2 5-7 6-2 6-0  ,4,0
60451,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Lestienne C.,Broady L.,Broady L.,74,142,1-6 3-6 5-7   ,3,0
60452,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Wolf J.J.,Couacaud E.,Wolf J.J.,48,158,7-5 6-3 7-6   ,3,1
60453,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,Munar J.,Munar J.,103,109,6-4 3-6 4-6 4-6  ,4,0
60454,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Ruud C.,Lokoli L.,Ruud C.,4,199,6-1 5-7 6-4 6-3  ,4,0
60455,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Lajovic D.,Choinski J.,Choinski J.,56,164,7-5 6-7 2-6 2-6  ,4,1
60456,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Ymer M.,Molcan A.,Ymer M.,59,83,6-3 6-3 6-4   ,3,0
60457,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Koepfer D.,Otte O.,Otte O.,86,233,5-7 3-6 6-7   ,3,1
60458,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Bublik A.,Mcdonald M.,Bublik A.,26,54,6-7 6-4 6-4 6-4  ,4,1
60459,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Altmaier D.,Vukic A.,Vukic A.,66,87,3-6 6-7 6-3 5-7  ,4,1
60460,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Schwartzman D.,Kecmanovic M.,Schwartzman D.,98,41,6-0 6-3 6-4   ,3,0
60461,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Ruusuvuori E.,Wawrinka S.,Wawrinka S.,47,88,5-7 5-7 4-6   ,3,0
60462,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Galan D.E.,Nishioka Y.,Galan D.E.,85,27,6-4 6-3 6-3   ,3,0
60463,Wimbledon,2023-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Cerundolo J.M.,Sinner J.,Sinner J.,111,8,2-6 2-6 2-6   ,3,0
60464,Wimbledon,2023-07-04,Grand Slam,Outdoor,Grass,1st Round,5,Alcaraz C.,Chardy J.,Alcaraz C.,1,542,6-0 6-2 7-5   ,3,0
60465,Wimbledon,2023-07-04,Grand Slam,Outdoor,Grass,1st Round,5,Peniston R.,Murray A.,Murray A.,268,40,3-6 0-6 1-6   ,3,0
60466,Wimbledon,2023-07-04,Grand Slam,Outdoor,Grass,1st Round,5,Norrie C.,Machac T.,Norrie C.,13,108,6-3 4-6 6-1 6-4  ,4,0
60467,Wimbledon,2023-07-04,Grand Slam,Outdoor,Grass,1st Round,5,Evans D.,Halys Q.,Halys Q.,30,79,2-6 3-6 7-6 4-6  ,4,1
60468,Wimbledon,2023-07-04,Grand Slam,Outdoor,Grass,1st Round,5,Etcheverry T.,Zapata Miralles B.,Etcheverry T.,32,53,6-7 5-7 6-3 6-4 7-5 ,5,1
60469,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Popyrin A.,Stricker D.,Stricker D.,93,117,6-3 3-6 2-6 6-4 5-7 ,5,0
60470,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Cerundolo F.,Borges N.,Cerundolo F.,19,69,5-7 6-3 6-3 6-4  ,4,0
60471,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Novak D.,Raonic M.,Raonic M.,159,849,7-6 4-6 6-7 1-6  ,4,2
60472,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Lehecka J.,Ofner S.,Lehecka J.,37,72,6-4 6-4 6-4   ,3,0
60473,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Wu Y.,Tiafoe F.,Tiafoe F.,62,10,6-7 3-6 4-6   ,3,1
60474,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Dimitrov G.,Shimabukuro S.,Dimitrov G.,24,162,6-1 6-2 6-1   ,3,0
60475,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Harris L.,Barrere G.,Barrere G.,208,49,5-7 7-6 5-7 3-6  ,4,1
60476,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Medvedev D.,Fery A.,Medvedev D.,3,391,7-5 6-4 6-3   ,3,0
60477,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Coric B.,Pella G.,Pella G.,14,308,3-6 5-7 6-4 6-3 1-6 ,5,0
60478,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Muller A.,Rinderknech A.,Muller A.,84,82,7-6 1-6 6-3 6-4  ,4,1
60479,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Bautista Agut R.,Safiullin R.,Safiullin R.,23,92,6-2 6-7 7-6 4-6 5-7 ,5,2
60480,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Mayot H.,Bonzi B.,Mayot H.,181,94,6-3 6-4 7-5   ,3,0
60481,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Mochizuki S.,Paul T.,Paul T.,212,15,5-7 3-6 1-6   ,3,0
60482,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Fritz T.,Hanfmann Y.,Fritz T.,9,45,6-4 2-6 4-6 7-5 6-3 ,5,0
60483,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Albot R.,Shapovalov D.,Shapovalov D.,107,29,7-5 4-6 2-6 2-6  ,4,0
60484,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Tsitsipas S.,Thiem D.,Tsitsipas S.,5,91,3-6 7-6 6-2 6-7 7-6 ,5,3
60485,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Loffhagen G.,Rune H.,Rune H.,371,6,6-7 3-6 2-6   ,3,1
60486,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Vesely J.,Korda S.,Vesely J.,528,25,7-6 4-6 6-2 6-3  ,4,1
60487,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Monteiro T.,Eubanks C.,Eubanks C.,95,43,6-4 5-7 5-7 3-6  ,4,0
60488,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Giron M.,Dellien H.,Giron M.,65,171,7-6 6-4 6-4   ,3,1
60489,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Coria F.,Ivashka I.,Ivashka I.,104,102,6-4 4-6 3-6 0-6  ,4,0
60490,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Shelton B.,Daniel T.,Shelton B.,36,106,6-4 6-3 3-6 4-6 6-3 ,5,0
60491,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Shevchenko A.,Mannarino A.,Mannarino A.,97,35,3-6 3-6 2-6   ,3,0
60492,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Djere L.,Cressy M.,Djere L.,60,58,6-7 7-6 7-6 7-6  ,4,4
60493,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,1st Round,5,Griekspoor T.,Fucsovics M.,Fucsovics M.,31,67,4-6 2-6 4-6   ,3,0
60494,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Davidovich Fokina A.,Fils A.,Davidovich Fokina A.,34,61,7-6 6-1 6-2   ,3,1
60495,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Zhang Zh.,Van De Zandschulp B.,Van De Zandschulp B.,52,44,6-2 6-7 6-7 6-3 2-6 ,5,2
60496,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Carballes Baena R.,Arnaldi M.,Carballes Baena R.,57,80,6-7 6-3 6-4 6-4  ,4,1
60497,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Huesler M.A.,Watanuki Y.,Watanuki Y.,81,116,7-6 7-5 6-7 6-7 3-6 ,5,3
60498,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Zverev A.,Brouwer G.,Zverev A.,21,153,6-4 7-6 7-6   ,3,2
60499,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Medjedovic H.,O Connell C.,O Connell C.,156,73,5-7 4-6 6-4 4-6  ,4,0
60500,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,De Minaur A.,Coppejans K.,De Minaur A.,17,188,6-7 6-3 6-3 7-6  ,4,2
60501,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Humbert U.,Kubler J.,Kubler J.,39,77,4-6 6-4 2-6 6-3 3-6 ,5,0
60502,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Jarry N.,Cecchinato M.,Jarry N.,28,89,4-6 6-2 6-4 6-1  ,4,0
60503,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,1st Round,5,Sonego L.,Berrettini M.,Berrettini M.,42,38,7-6 3-6 6-7 3-6  ,4,2
60504,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Thompson J.,Djokovic N.,2,70,6-3 7-6 7-5   ,3,1
60505,Wimbledon,2023-07-05,Grand Slam,Outdoor,Grass,2nd Round,5,Schwartzman D.,Sinner J.,Sinner J.,98,8,5-7 1-6 2-6   ,3,0
60506,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Wawrinka S.,Etcheverry T.,Wawrinka S.,88,32,6-3 4-6 6-4 6-2  ,4,0
60507,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Vukic A.,Halys Q.,Halys Q.,87,79,3-6 1-6 4-6   ,3,0
60508,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Musetti L.,Munar J.,Musetti L.,16,109,6-4 6-3 6-1   ,3,0
60509,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Choinski J.,Hurkacz H.,Hurkacz H.,164,18,4-6 4-6 6-7   ,3,1
60510,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Marterer M.,Mmoh M.,Marterer M.,170,119,7-5 7-6 6-4   ,3,1
60511,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Wolf J.J.,Bublik A.,Bublik A.,48,26,3-6 6-7 0-6   ,3,1
60512,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Shapovalov D.,Barrere G.,Shapovalov D.,29,49,6-3 6-4 7-6   ,3,1
60513,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Karatsev A.,Rublev A.,Rublev A.,50,7,7-6 3-6 4-6 5-7  ,4,1
60514,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Broady L.,Ruud C.,Broady L.,142,4,6-4 3-6 4-6 6-3 6-0 ,5,0
60515,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Otte O.,Galan D.E.,Galan D.E.,233,85,3-6 6-3 3-6 6-7  ,4,1
60516,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Safiullin R.,Moutet C.,Safiullin R.,92,71,7-5 6-3 7-6   ,3,1
60517,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Raonic M.,Paul T.,Paul T.,849,15,4-6 6-7 7-6 4-6  ,4,2
60518,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Goffin D.,Barrios M.,Goffin D.,123,133,7-6 5-7 6-2 6-0  ,4,1
60519,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Cerundolo F.,Lehecka J.,Lehecka J.,19,37,2-6 2-6 2-6   ,3,0
60520,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Pella G.,Mayot H.,Pella G.,308,181,2-6 6-3 7-6 7-5  ,4,1
60521,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Fritz T.,Ymer M.,Ymer M.,9,59,6-3 6-2 3-6 4-6 2-6 ,5,0
60522,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Tiafoe F.,Stricker D.,Tiafoe F.,10,117,7-6 6-4 6-2   ,3,1
60523,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Shelton B.,Djere L.,Djere L.,36,60,6-3 3-6 6-7 3-6  ,4,1
60524,Wimbledon,2023-07-06,Grand Slam,Outdoor,Grass,2nd Round,5,Dimitrov G.,Ivashka I.,Dimitrov G.,24,102,6-3 6-4 6-4   ,3,0
60525,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Carballes Baena R.,Rune H.,Rune H.,57,6,3-6 6-7 4-6   ,3,1
60526,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,O Connell C.,Vesely J.,O Connell C.,73,528,6-3 7-5 6-4   ,3,0
60527,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,De Minaur A.,Berrettini M.,Berrettini M.,17,38,3-6 4-6 4-6   ,3,0
60528,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Fucsovics M.,Giron M.,Fucsovics M.,67,65,7-6 6-3 4-6 6-4  ,4,1
60529,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Mannarino A.,Medvedev D.,Medvedev D.,35,3,3-6 3-6 6-7   ,3,1
60530,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Davidovich Fokina A.,Van De Zandschulp B.,Davidovich Fokina A.,34,44,6-1 2-6 6-4 6-3  ,4,0
60531,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Watanuki Y.,Zverev A.,Zverev A.,116,21,4-6 7-5 2-6 2-6  ,4,0
60532,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Alcaraz C.,Muller A.,Alcaraz C.,1,84,6-4 7-6 6-3   ,3,1
60533,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Kubler J.,Jarry N.,Jarry N.,77,28,5-7 7-5 3-6 4-6  ,4,0
60534,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Eubanks C.,Norrie C.,Eubanks C.,43,13,6-3 3-6 6-2 7-6  ,4,1
60535,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,2nd Round,5,Murray A.,Tsitsipas S.,Tsitsipas S.,40,5,6-7 7-6 6-4 6-7 4-6 ,5,3
60536,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Hurkacz H.,Musetti L.,Hurkacz H.,18,16,7-6 6-4 6-4   ,3,1
60537,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Halys Q.,Sinner J.,Sinner J.,79,8,6-3 2-6 3-6 4-6  ,4,0
60538,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Bublik A.,Marterer M.,Bublik A.,26,170,6-4 6-1 7-6   ,3,1
60539,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Ymer M.,Galan D.E.,Galan D.E.,59,85,2-6 7-6 6-7 6-3 1-6 ,5,2
60540,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Shapovalov D.,Broady L.,Shapovalov D.,29,142,4-6 6-2 7-5 7-5  ,4,0
60541,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Pella G.,Safiullin R.,Safiullin R.,308,92,6-7 4-6 0-6   ,3,1
60542,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Rublev A.,Goffin D.,Rublev A.,7,123,6-3 6-7 7-6 6-2  ,4,2
60543,Wimbledon,2023-07-07,Grand Slam,Outdoor,Grass,3rd Round,5,Wawrinka S.,Djokovic N.,Djokovic N.,88,2,3-6 1-6 6-7   ,3,1
60544,Wimbledon,2023-07-08,Grand Slam,Outdoor,Grass,3rd Round,5,Lehecka J.,Paul T.,Lehecka J.,37,15,6-2 7-6 6-7 6-7 6-2 ,5,3
60545,Wimbledon,2023-07-08,Grand Slam,Outdoor,Grass,3rd Round,5,O Connell C.,Eubanks C.,Eubanks C.,73,43,6-7 6-7 6-7   ,3,3
60546,Wimbledon,2023-07-08,Grand Slam,Outdoor,Grass,3rd Round,5,Medvedev D.,Fucsovics M.,Medvedev D.,3,67,4-6 6-3 6-4 6-4  ,4,0
60547,Wimbledon,2023-07-08,Grand Slam,Outdoor,Grass,3rd Round,5,Jarry N.,Alcaraz C.,Alcaraz C.,28,1,3-6 7-6 3-6 5-7  ,4,1
60548,Wimbledon,2023-07-08,Grand Slam,Outdoor,Grass,3rd Round,5,Rune H.,Davidovich Fokina A.,Rune H.,6,34,6-3 4-6 3-6 6-4 7-6 ,5,1
60549,Wimbledon,2023-07-08,Grand Slam,Outdoor,Grass,3rd Round,5,Djere L.,Tsitsipas S.,Tsitsipas S.,60,5,4-6 6-7 4-6   ,3,1
60550,Wimbledon,2023-07-08,Grand Slam,Outdoor,Grass,3rd Round,5,Berrettini M.,Zverev A.,Berrettini M.,38,21,6-3 7-6 7-6   ,3,2
60551,Wimbledon,2023-07-09,Grand Slam,Outdoor,Grass,3rd Round,3,Tiafoe F.,Dimitrov G.,Dimitrov G.,10,24,2-6 3-6 2-6   ,3,0
60552,Wimbledon,2023-07-09,Grand Slam,Outdoor,Grass,4th Round,5,Rublev A.,Bublik A.,Rublev A.,7,26,7-5 6-3 6-7 6-7 6-4 ,5,2
60553,Wimbledon,2023-07-09,Grand Slam,Outdoor,Grass,4th Round,5,Shapovalov D.,Safiullin R.,Safiullin R.,29,92,6-3 3-6 1-6 3-6  ,4,0
60554,Wimbledon,2023-07-09,Grand Slam,Outdoor,Grass,4th Round,5,Sinner J.,Galan D.E.,Sinner J.,8,85,7-6 6-4 6-3   ,3,1
60555,Wimbledon,2023-07-10,Grand Slam,Outdoor,Grass,4th Round,5,Tsitsipas S.,Eubanks C.,Eubanks C.,5,43,6-3 6-7 6-3 4-6 4-6 ,5,1
60556,Wimbledon,2023-07-10,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Hurkacz H.,Djokovic N.,2,18,7-6 7-6 5-7 6-4  ,4,2
